"State_Name","Year","Month Code","Division","Region","Deaths"
"Montana",2018,"2018/07","Mountain","West",10
"Montana",2018,"2018/08","Mountain","West",8.5
"Montana",2018,"2018/09","Mountain","West",12
"Montana",2018,"2018/10","Mountain","West",11
"Montana",2018,"2018/11","Mountain","West",7.5
"Montana",2018,"2018/12","Mountain","West",10
"Montana",2019,"2019/01","Mountain","West",15
"Montana",2019,"2019/02","Mountain","West",10
"Montana",2019,"2019/03","Mountain","West",8
"Montana",2019,"2019/04","Mountain","West",13
"Montana",2019,"2019/05","Mountain","West",11
"Montana",2019,"2019/06","Mountain","West",12
"Montana",2019,"2019/07","Mountain","West",21
"Montana",2019,"2019/08","Mountain","West",14
"Montana",2019,"2019/09","Mountain","West",7.5
"Montana",2019,"2019/10","Mountain","West",8.5
"Montana",2019,"2019/11","Mountain","West",12
"Montana",2019,"2019/12","Mountain","West",10
"Nebraska",2014,"2014/01","West North Central","Midwest",13
"Nebraska",2014,"2014/02","West North Central","Midwest",4
"Nebraska",2014,"2014/03","West North Central","Midwest",5.33333333333333
"Nebraska",2014,"2014/04","West North Central","Midwest",15
"Nebraska",2014,"2014/05","West North Central","Midwest",12
"Nebraska",2014,"2014/06","West North Central","Midwest",5.66666666666667
"Nebraska",2014,"2014/07","West North Central","Midwest",4.66666666666667
"Nebraska",2014,"2014/08","West North Central","Midwest",12
"Nebraska",2014,"2014/09","West North Central","Midwest",5.33333333333333
"Nebraska",2014,"2014/10","West North Central","Midwest",12
"Nebraska",2014,"2014/11","West North Central","Midwest",12
"Nebraska",2014,"2014/12","West North Central","Midwest",15
"Nebraska",2015,"2015/01","West North Central","Midwest",12
"Nebraska",2015,"2015/02","West North Central","Midwest",6.33333333333333
"Nebraska",2015,"2015/03","West North Central","Midwest",11
"Nebraska",2015,"2015/04","West North Central","Midwest",10
"Nebraska",2015,"2015/05","West North Central","Midwest",14
"Nebraska",2015,"2015/06","West North Central","Midwest",11
"Nebraska",2015,"2015/07","West North Central","Midwest",7.66666666666667
"Nebraska",2015,"2015/08","West North Central","Midwest",11
"Nebraska",2015,"2015/09","West North Central","Midwest",12
"Nebraska",2015,"2015/10","West North Central","Midwest",12
"Nebraska",2015,"2015/11","West North Central","Midwest",3.33333333333333
"Nebraska",2015,"2015/12","West North Central","Midwest",11
"Nebraska",2016,"2016/01","West North Central","Midwest",11
"Nebraska",2016,"2016/02","West North Central","Midwest",13
"Nebraska",2016,"2016/03","West North Central","Midwest",12
"Nebraska",2016,"2016/04","West North Central","Midwest",11
"Nebraska",2016,"2016/05","West North Central","Midwest",10
"Nebraska",2016,"2016/06","West North Central","Midwest",7.66666666666667
"Nebraska",2016,"2016/07","West North Central","Midwest",7.33333333333333
"Nebraska",2016,"2016/08","West North Central","Midwest",12
"Nebraska",2016,"2016/09","West North Central","Midwest",7.33333333333333
"Nebraska",2016,"2016/10","West North Central","Midwest",6
"Nebraska",2016,"2016/11","West North Central","Midwest",11
"Nebraska",2016,"2016/12","West North Central","Midwest",10
"Nebraska",2017,"2017/01","West North Central","Midwest",12
"Nebraska",2017,"2017/02","West North Central","Midwest",14
"Nebraska",2017,"2017/03","West North Central","Midwest",3
"Nebraska",2017,"2017/04","West North Central","Midwest",10
"Nebraska",2017,"2017/05","West North Central","Midwest",15
"Nebraska",2017,"2017/06","West North Central","Midwest",12
"Nebraska",2017,"2017/07","West North Central","Midwest",11
"Nebraska",2017,"2017/08","West North Central","Midwest",14
"Nebraska",2017,"2017/09","West North Central","Midwest",15
"Nebraska",2017,"2017/10","West North Central","Midwest",18
"Nebraska",2017,"2017/11","West North Central","Midwest",19
"Nebraska",2017,"2017/12","West North Central","Midwest",10
"Nebraska",2018,"2018/01","West North Central","Midwest",6.5
"Nebraska",2018,"2018/02","West North Central","Midwest",13
"Nebraska",2018,"2018/03","West North Central","Midwest",17
"Nebraska",2018,"2018/04","West North Central","Midwest",11
"Nebraska",2018,"2018/05","West North Central","Midwest",14
"Nebraska",2018,"2018/06","West North Central","Midwest",12
"Nebraska",2018,"2018/07","West North Central","Midwest",11
"Nebraska",2018,"2018/08","West North Central","Midwest",5.33333333333333
"Nebraska",2018,"2018/09","West North Central","Midwest",6
"Nebraska",2018,"2018/10","West North Central","Midwest",7.33333333333333
"Nebraska",2018,"2018/11","West North Central","Midwest",16
"Nebraska",2018,"2018/12","West North Central","Midwest",14
"Nebraska",2019,"2019/01","West North Central","Midwest",14
"Nebraska",2019,"2019/02","West North Central","Midwest",16
"Nebraska",2019,"2019/03","West North Central","Midwest",20
"Nebraska",2019,"2019/04","West North Central","Midwest",6.66666666666667
"Nebraska",2019,"2019/05","West North Central","Midwest",11
"Nebraska",2019,"2019/06","West North Central","Midwest",11
"Nebraska",2019,"2019/07","West North Central","Midwest",13
"Nebraska",2019,"2019/08","West North Central","Midwest",13
"Nebraska",2019,"2019/09","West North Central","Midwest",16
"Nebraska",2019,"2019/10","West North Central","Midwest",10
"Nebraska",2019,"2019/11","West North Central","Midwest",17
"Nebraska",2019,"2019/12","West North Central","Midwest",12
"Nevada",2014,"2014/01","Mountain","West",46
"Nevada",2014,"2014/02","Mountain","West",43
"Nevada",2014,"2014/03","Mountain","West",48
"Nevada",2014,"2014/04","Mountain","West",49
"Nevada",2014,"2014/05","Mountain","West",42
"Nevada",2014,"2014/06","Mountain","West",35
"Nevada",2014,"2014/07","Mountain","West",47
"Nevada",2014,"2014/08","Mountain","West",48
"Nevada",2014,"2014/09","Mountain","West",51
"Nevada",2014,"2014/10","Mountain","West",54
"Nevada",2014,"2014/11","Mountain","West",50
"Nevada",2014,"2014/12","Mountain","West",32
"Nevada",2015,"2015/01","Mountain","West",49
"Nevada",2015,"2015/02","Mountain","West",41
"Nevada",2015,"2015/03","Mountain","West",50
"Nevada",2015,"2015/04","Mountain","West",51
"Nevada",2015,"2015/05","Mountain","West",53
"Nevada",2015,"2015/06","Mountain","West",52
"Nevada",2015,"2015/07","Mountain","West",47
"Nevada",2015,"2015/08","Mountain","West",60
"Nevada",2015,"2015/09","Mountain","West",52
"Nevada",2015,"2015/10","Mountain","West",45
"Nevada",2015,"2015/11","Mountain","West",55
"Nevada",2015,"2015/12","Mountain","West",64
"Nevada",2016,"2016/01","Mountain","West",53
"Nevada",2016,"2016/02","Mountain","West",59
"Nevada",2016,"2016/03","Mountain","West",57
"Nevada",2016,"2016/04","Mountain","West",47
"Nevada",2016,"2016/05","Mountain","West",52
"Nevada",2016,"2016/06","Mountain","West",63
"Nevada",2016,"2016/07","Mountain","West",74
"Nevada",2016,"2016/08","Mountain","West",68
"Nevada",2016,"2016/09","Mountain","West",49
"Nevada",2016,"2016/10","Mountain","West",54
"Nevada",2016,"2016/11","Mountain","West",44
"Nevada",2016,"2016/12","Mountain","West",45
"Nevada",2017,"2017/01","Mountain","West",51
"Nevada",2017,"2017/02","Mountain","West",51
"Nevada",2017,"2017/03","Mountain","West",62
"Nevada",2017,"2017/04","Mountain","West",47
"Nevada",2017,"2017/05","Mountain","West",64
"Nevada",2017,"2017/06","Mountain","West",68
"Nevada",2017,"2017/07","Mountain","West",72
"Nevada",2017,"2017/08","Mountain","West",65
"Nevada",2017,"2017/09","Mountain","West",48
"Nevada",2017,"2017/10","Mountain","West",58
"Nevada",2017,"2017/11","Mountain","West",47
"Nevada",2017,"2017/12","Mountain","West",43
"Nevada",2018,"2018/01","Mountain","West",53
"Nevada",2018,"2018/02","Mountain","West",52
"Nevada",2018,"2018/03","Mountain","West",48
"Nevada",2018,"2018/04","Mountain","West",55
"Nevada",2018,"2018/05","Mountain","West",44
"Nevada",2018,"2018/06","Mountain","West",65
"Nevada",2018,"2018/07","Mountain","West",82
"Nevada",2018,"2018/08","Mountain","West",75
"Nevada",2018,"2018/09","Mountain","West",47
"Nevada",2018,"2018/10","Mountain","West",55
"Nevada",2018,"2018/11","Mountain","West",49
"Nevada",2018,"2018/12","Mountain","West",63
"Nevada",2019,"2019/01","Mountain","West",65
"Nevada",2019,"2019/02","Mountain","West",55
"Nevada",2019,"2019/03","Mountain","West",47
"Nevada",2019,"2019/04","Mountain","West",56
"Nevada",2019,"2019/05","Mountain","West",51
"Nevada",2019,"2019/06","Mountain","West",49
"Nevada",2019,"2019/07","Mountain","West",72
"Nevada",2019,"2019/08","Mountain","West",63
"Nevada",2019,"2019/09","Mountain","West",57
"Nevada",2019,"2019/10","Mountain","West",36
"Nevada",2019,"2019/11","Mountain","West",43
"Nevada",2019,"2019/12","Mountain","West",53
"New Hampshire",2014,"2014/01","New England","Northeast",24
"New Hampshire",2014,"2014/02","New England","Northeast",20
"New Hampshire",2014,"2014/03","New England","Northeast",28
"New Hampshire",2014,"2014/04","New England","Northeast",19
"New Hampshire",2014,"2014/05","New England","Northeast",26
"New Hampshire",2014,"2014/06","New England","Northeast",26
"New Hampshire",2014,"2014/07","New England","Northeast",21
"New Hampshire",2014,"2014/08","New England","Northeast",23
"New Hampshire",2014,"2014/09","New England","Northeast",27
"New Hampshire",2014,"2014/10","New England","Northeast",38
"New Hampshire",2014,"2014/11","New England","Northeast",37
"New Hampshire",2014,"2014/12","New England","Northeast",45
"New Hampshire",2015,"2015/01","New England","Northeast",36
"New Hampshire",2015,"2015/02","New England","Northeast",30
"New Hampshire",2015,"2015/03","New England","Northeast",36
"New Hampshire",2015,"2015/04","New England","Northeast",46
"New Hampshire",2015,"2015/05","New England","Northeast",35
"New Hampshire",2015,"2015/06","New England","Northeast",39
"New Hampshire",2015,"2015/07","New England","Northeast",32
"New Hampshire",2015,"2015/08","New England","Northeast",25
"New Hampshire",2015,"2015/09","New England","Northeast",46
"New Hampshire",2015,"2015/10","New England","Northeast",42
"New Hampshire",2015,"2015/11","New England","Northeast",32
"New Hampshire",2015,"2015/12","New England","Northeast",23
"New Hampshire",2016,"2016/01","New England","Northeast",33
"New Hampshire",2016,"2016/02","New England","Northeast",47
"New Hampshire",2016,"2016/03","New England","Northeast",48
"New Hampshire",2016,"2016/04","New England","Northeast",45
"New Hampshire",2016,"2016/05","New England","Northeast",46
"New Hampshire",2016,"2016/06","New England","Northeast",27
"New Hampshire",2016,"2016/07","New England","Northeast",42
"New Hampshire",2016,"2016/08","New England","Northeast",36
"New Hampshire",2016,"2016/09","New England","Northeast",49
"New Hampshire",2016,"2016/10","New England","Northeast",42
"New Hampshire",2016,"2016/11","New England","Northeast",30
"New Hampshire",2016,"2016/12","New England","Northeast",36
"New Hampshire",2017,"2017/01","New England","Northeast",30
"New Hampshire",2017,"2017/02","New England","Northeast",29
"New Hampshire",2017,"2017/03","New England","Northeast",34
"New Hampshire",2017,"2017/04","New England","Northeast",51
"New Hampshire",2017,"2017/05","New England","Northeast",39
"New Hampshire",2017,"2017/06","New England","Northeast",38
"New Hampshire",2017,"2017/07","New England","Northeast",51
"New Hampshire",2017,"2017/08","New England","Northeast",37
"New Hampshire",2017,"2017/09","New England","Northeast",47
"New Hampshire",2017,"2017/10","New England","Northeast",44
"New Hampshire",2017,"2017/11","New England","Northeast",26
"New Hampshire",2017,"2017/12","New England","Northeast",41
"New Hampshire",2018,"2018/01","New England","Northeast",28
"New Hampshire",2018,"2018/02","New England","Northeast",39
"New Hampshire",2018,"2018/03","New England","Northeast",43
"New Hampshire",2018,"2018/04","New England","Northeast",37
"New Hampshire",2018,"2018/05","New England","Northeast",41
"New Hampshire",2018,"2018/06","New England","Northeast",25
"New Hampshire",2018,"2018/07","New England","Northeast",53
"New Hampshire",2018,"2018/08","New England","Northeast",35
"New Hampshire",2018,"2018/09","New England","Northeast",35
"New Hampshire",2018,"2018/10","New England","Northeast",39
"New Hampshire",2018,"2018/11","New England","Northeast",36
"New Hampshire",2018,"2018/12","New England","Northeast",41
"New Hampshire",2019,"2019/01","New England","Northeast",31
"New Hampshire",2019,"2019/02","New England","Northeast",42
"New Hampshire",2019,"2019/03","New England","Northeast",41
"New Hampshire",2019,"2019/04","New England","Northeast",31
"New Hampshire",2019,"2019/05","New England","Northeast",28
"New Hampshire",2019,"2019/06","New England","Northeast",27
"New Hampshire",2019,"2019/07","New England","Northeast",24
"New Hampshire",2019,"2019/08","New England","Northeast",32
"New Hampshire",2019,"2019/09","New England","Northeast",34
"New Hampshire",2019,"2019/10","New England","Northeast",36
"New Hampshire",2019,"2019/11","New England","Northeast",29
"New Hampshire",2019,"2019/12","New England","Northeast",52
"New Jersey",2014,"2014/01","Middle Atlantic","Northeast",122
"New Jersey",2014,"2014/02","Middle Atlantic","Northeast",101
"New Jersey",2014,"2014/03","Middle Atlantic","Northeast",125
"New Jersey",2014,"2014/04","Middle Atlantic","Northeast",101
"New Jersey",2014,"2014/05","Middle Atlantic","Northeast",99
"New Jersey",2014,"2014/06","Middle Atlantic","Northeast",93
"New Jersey",2014,"2014/07","Middle Atlantic","Northeast",100
"New Jersey",2014,"2014/08","Middle Atlantic","Northeast",114
"New Jersey",2014,"2014/09","Middle Atlantic","Northeast",87
"New Jersey",2014,"2014/10","Middle Atlantic","Northeast",111
"New Jersey",2014,"2014/11","Middle Atlantic","Northeast",103
"New Jersey",2014,"2014/12","Middle Atlantic","Northeast",97
"New Jersey",2015,"2015/01","Middle Atlantic","Northeast",116
"New Jersey",2015,"2015/02","Middle Atlantic","Northeast",109
"New Jersey",2015,"2015/03","Middle Atlantic","Northeast",129
"New Jersey",2015,"2015/04","Middle Atlantic","Northeast",114
"New Jersey",2015,"2015/05","Middle Atlantic","Northeast",130
"New Jersey",2015,"2015/06","Middle Atlantic","Northeast",125
"New Jersey",2015,"2015/07","Middle Atlantic","Northeast",129
"New Jersey",2015,"2015/08","Middle Atlantic","Northeast",157
"New Jersey",2015,"2015/09","Middle Atlantic","Northeast",119
"New Jersey",2015,"2015/10","Middle Atlantic","Northeast",118
"New Jersey",2015,"2015/11","Middle Atlantic","Northeast",100
"New Jersey",2015,"2015/12","Middle Atlantic","Northeast",108
"New Jersey",2016,"2016/01","Middle Atlantic","Northeast",127
"New Jersey",2016,"2016/02","Middle Atlantic","Northeast",161
"New Jersey",2016,"2016/03","Middle Atlantic","Northeast",190
"New Jersey",2016,"2016/04","Middle Atlantic","Northeast",208
"New Jersey",2016,"2016/05","Middle Atlantic","Northeast",147
"New Jersey",2016,"2016/06","Middle Atlantic","Northeast",141
"New Jersey",2016,"2016/07","Middle Atlantic","Northeast",191
"New Jersey",2016,"2016/08","Middle Atlantic","Northeast",144
"New Jersey",2016,"2016/09","Middle Atlantic","Northeast",137
"New Jersey",2016,"2016/10","Middle Atlantic","Northeast",203
"New Jersey",2016,"2016/11","Middle Atlantic","Northeast",200
"New Jersey",2016,"2016/12","Middle Atlantic","Northeast",207
"New Jersey",2017,"2017/01","Middle Atlantic","Northeast",249
"New Jersey",2017,"2017/02","Middle Atlantic","Northeast",194
"New Jersey",2017,"2017/03","Middle Atlantic","Northeast",264
"New Jersey",2017,"2017/04","Middle Atlantic","Northeast",237
"New Jersey",2017,"2017/05","Middle Atlantic","Northeast",232
"New Jersey",2017,"2017/06","Middle Atlantic","Northeast",229
"New Jersey",2017,"2017/07","Middle Atlantic","Northeast",204
"New Jersey",2017,"2017/08","Middle Atlantic","Northeast",223
"New Jersey",2017,"2017/09","Middle Atlantic","Northeast",229
"New Jersey",2017,"2017/10","Middle Atlantic","Northeast",166
"New Jersey",2017,"2017/11","Middle Atlantic","Northeast",203
"New Jersey",2017,"2017/12","Middle Atlantic","Northeast",255
"New Jersey",2018,"2018/01","Middle Atlantic","Northeast",234
"New Jersey",2018,"2018/02","Middle Atlantic","Northeast",196
"New Jersey",2018,"2018/03","Middle Atlantic","Northeast",252
"New Jersey",2018,"2018/04","Middle Atlantic","Northeast",224
"New Jersey",2018,"2018/05","Middle Atlantic","Northeast",260
"New Jersey",2018,"2018/06","Middle Atlantic","Northeast",248
"New Jersey",2018,"2018/07","Middle Atlantic","Northeast",236
"New Jersey",2018,"2018/08","Middle Atlantic","Northeast",270
"New Jersey",2018,"2018/09","Middle Atlantic","Northeast",242
"New Jersey",2018,"2018/10","Middle Atlantic","Northeast",276
"New Jersey",2018,"2018/11","Middle Atlantic","Northeast",226
"New Jersey",2018,"2018/12","Middle Atlantic","Northeast",236
"New Jersey",2019,"2019/01","Middle Atlantic","Northeast",188
"New Jersey",2019,"2019/02","Middle Atlantic","Northeast",238
"New Jersey",2019,"2019/03","Middle Atlantic","Northeast",195
"New Jersey",2019,"2019/04","Middle Atlantic","Northeast",191
"New Jersey",2019,"2019/05","Middle Atlantic","Northeast",231
"New Jersey",2019,"2019/06","Middle Atlantic","Northeast",232
"New Jersey",2019,"2019/07","Middle Atlantic","Northeast",249
"New Jersey",2019,"2019/08","Middle Atlantic","Northeast",279
"New Jersey",2019,"2019/09","Middle Atlantic","Northeast",215
"New Jersey",2019,"2019/10","Middle Atlantic","Northeast",256
"New Jersey",2019,"2019/11","Middle Atlantic","Northeast",265
"New Jersey",2019,"2019/12","Middle Atlantic","Northeast",266
"New Mexico",2014,"2014/01","Mountain","West",49
"New Mexico",2014,"2014/02","Mountain","West",38
"New Mexico",2014,"2014/03","Mountain","West",41
"New Mexico",2014,"2014/04","Mountain","West",43
"New Mexico",2014,"2014/05","Mountain","West",52
"New Mexico",2014,"2014/06","Mountain","West",51
"New Mexico",2014,"2014/07","Mountain","West",43
"New Mexico",2014,"2014/08","Mountain","West",49
"New Mexico",2014,"2014/09","Mountain","West",45
"New Mexico",2014,"2014/10","Mountain","West",46
"New Mexico",2014,"2014/11","Mountain","West",48
"New Mexico",2014,"2014/12","Mountain","West",42
"New Mexico",2015,"2015/01","Mountain","West",58
"New Mexico",2015,"2015/02","Mountain","West",37
"New Mexico",2015,"2015/03","Mountain","West",37
"New Mexico",2015,"2015/04","Mountain","West",37
"New Mexico",2015,"2015/05","Mountain","West",39
"New Mexico",2015,"2015/06","Mountain","West",48
"New Mexico",2015,"2015/07","Mountain","West",43
"New Mexico",2015,"2015/08","Mountain","West",42
"New Mexico",2015,"2015/09","Mountain","West",40
"New Mexico",2015,"2015/10","Mountain","West",49
"New Mexico",2015,"2015/11","Mountain","West",39
"New Mexico",2015,"2015/12","Mountain","West",32
"New Mexico",2016,"2016/01","Mountain","West",34
"New Mexico",2016,"2016/02","Mountain","West",49
"New Mexico",2016,"2016/03","Mountain","West",53
"New Mexico",2016,"2016/04","Mountain","West",34
"New Mexico",2016,"2016/05","Mountain","West",41
"New Mexico",2016,"2016/06","Mountain","West",41
"New Mexico",2016,"2016/07","Mountain","West",46
"New Mexico",2016,"2016/08","Mountain","West",42
"New Mexico",2016,"2016/09","Mountain","West",37
"New Mexico",2016,"2016/10","Mountain","West",36
"New Mexico",2016,"2016/11","Mountain","West",48
"New Mexico",2016,"2016/12","Mountain","West",39
"New Mexico",2017,"2017/01","Mountain","West",45
"New Mexico",2017,"2017/02","Mountain","West",38
"New Mexico",2017,"2017/03","Mountain","West",48
"New Mexico",2017,"2017/04","Mountain","West",45
"New Mexico",2017,"2017/05","Mountain","West",45
"New Mexico",2017,"2017/06","Mountain","West",38
"New Mexico",2017,"2017/07","Mountain","West",56
"New Mexico",2017,"2017/08","Mountain","West",32
"New Mexico",2017,"2017/09","Mountain","West",30
"New Mexico",2017,"2017/10","Mountain","West",43
"New Mexico",2017,"2017/11","Mountain","West",36
"New Mexico",2017,"2017/12","Mountain","West",38
"New Mexico",2018,"2018/01","Mountain","West",41
"New Mexico",2018,"2018/02","Mountain","West",34
"New Mexico",2018,"2018/03","Mountain","West",50
"New Mexico",2018,"2018/04","Mountain","West",45
"New Mexico",2018,"2018/05","Mountain","West",43
"New Mexico",2018,"2018/06","Mountain","West",60
"New Mexico",2018,"2018/07","Mountain","West",50
"New Mexico",2018,"2018/08","Mountain","West",49
"New Mexico",2018,"2018/09","Mountain","West",44
"New Mexico",2018,"2018/10","Mountain","West",33
"New Mexico",2018,"2018/11","Mountain","West",29
"New Mexico",2018,"2018/12","Mountain","West",59
"New Mexico",2019,"2019/01","Mountain","West",29
"New Mexico",2019,"2019/02","Mountain","West",45
"New Mexico",2019,"2019/03","Mountain","West",42
"New Mexico",2019,"2019/04","Mountain","West",55
"New Mexico",2019,"2019/05","Mountain","West",57
"New Mexico",2019,"2019/06","Mountain","West",59
"New Mexico",2019,"2019/07","Mountain","West",59
"New Mexico",2019,"2019/08","Mountain","West",49
"New Mexico",2019,"2019/09","Mountain","West",53
"New Mexico",2019,"2019/10","Mountain","West",50
"New Mexico",2019,"2019/11","Mountain","West",48
"New Mexico",2019,"2019/12","Mountain","West",53
"New York",2014,"2014/01","Middle Atlantic","Northeast",219
"New York",2014,"2014/02","Middle Atlantic","Northeast",178
"New York",2014,"2014/03","Middle Atlantic","Northeast",219
"New York",2014,"2014/04","Middle Atlantic","Northeast",172
"New York",2014,"2014/05","Middle Atlantic","Northeast",214
"New York",2014,"2014/06","Middle Atlantic","Northeast",166
"New York",2014,"2014/07","Middle Atlantic","Northeast",196
"New York",2014,"2014/08","Middle Atlantic","Northeast",169
"New York",2014,"2014/09","Middle Atlantic","Northeast",175
"New York",2014,"2014/10","Middle Atlantic","Northeast",206
"New York",2014,"2014/11","Middle Atlantic","Northeast",179
"New York",2014,"2014/12","Middle Atlantic","Northeast",207
"New York",2015,"2015/01","Middle Atlantic","Northeast",206
"New York",2015,"2015/02","Middle Atlantic","Northeast",191
"New York",2015,"2015/03","Middle Atlantic","Northeast",222
"New York",2015,"2015/04","Middle Atlantic","Northeast",248
"New York",2015,"2015/05","Middle Atlantic","Northeast",246
"New York",2015,"2015/06","Middle Atlantic","Northeast",211
"New York",2015,"2015/07","Middle Atlantic","Northeast",242
"New York",2015,"2015/08","Middle Atlantic","Northeast",239
"New York",2015,"2015/09","Middle Atlantic","Northeast",239
"New York",2015,"2015/10","Middle Atlantic","Northeast",240
"New York",2015,"2015/11","Middle Atlantic","Northeast",236
"New York",2015,"2015/12","Middle Atlantic","Northeast",234
"New York",2016,"2016/01","Middle Atlantic","Northeast",278
"New York",2016,"2016/02","Middle Atlantic","Northeast",289
"New York",2016,"2016/03","Middle Atlantic","Northeast",334
"New York",2016,"2016/04","Middle Atlantic","Northeast",321
"New York",2016,"2016/05","Middle Atlantic","Northeast",295
"New York",2016,"2016/06","Middle Atlantic","Northeast",292
"New York",2016,"2016/07","Middle Atlantic","Northeast",324
"New York",2016,"2016/08","Middle Atlantic","Northeast",301
"New York",2016,"2016/09","Middle Atlantic","Northeast",299
"New York",2016,"2016/10","Middle Atlantic","Northeast",306
"New York",2016,"2016/11","Middle Atlantic","Northeast",288
"New York",2016,"2016/12","Middle Atlantic","Northeast",311
"New York",2017,"2017/01","Middle Atlantic","Northeast",370
"New York",2017,"2017/02","Middle Atlantic","Northeast",298
"New York",2017,"2017/03","Middle Atlantic","Northeast",348
"New York",2017,"2017/04","Middle Atlantic","Northeast",321
"New York",2017,"2017/05","Middle Atlantic","Northeast",381
"New York",2017,"2017/06","Middle Atlantic","Northeast",349
"New York",2017,"2017/07","Middle Atlantic","Northeast",343
"New York",2017,"2017/08","Middle Atlantic","Northeast",316
"New York",2017,"2017/09","Middle Atlantic","Northeast",355
"New York",2017,"2017/10","Middle Atlantic","Northeast",286
"New York",2017,"2017/11","Middle Atlantic","Northeast",253
"New York",2017,"2017/12","Middle Atlantic","Northeast",301
"New York",2018,"2018/01","Middle Atlantic","Northeast",379
"New York",2018,"2018/02","Middle Atlantic","Northeast",269
"New York",2018,"2018/03","Middle Atlantic","Northeast",295
"New York",2018,"2018/04","Middle Atlantic","Northeast",304
"New York",2018,"2018/05","Middle Atlantic","Northeast",317
"New York",2018,"2018/06","Middle Atlantic","Northeast",317
"New York",2018,"2018/07","Middle Atlantic","Northeast",328
"New York",2018,"2018/08","Middle Atlantic","Northeast",320
"New York",2018,"2018/09","Middle Atlantic","Northeast",275
"New York",2018,"2018/10","Middle Atlantic","Northeast",325
"New York",2018,"2018/11","Middle Atlantic","Northeast",268
"New York",2018,"2018/12","Middle Atlantic","Northeast",300
"New York",2019,"2019/01","Middle Atlantic","Northeast",267
"New York",2019,"2019/02","Middle Atlantic","Northeast",282
"New York",2019,"2019/03","Middle Atlantic","Northeast",319
"New York",2019,"2019/04","Middle Atlantic","Northeast",273
"New York",2019,"2019/05","Middle Atlantic","Northeast",294
"New York",2019,"2019/06","Middle Atlantic","Northeast",293
"New York",2019,"2019/07","Middle Atlantic","Northeast",355
"New York",2019,"2019/08","Middle Atlantic","Northeast",325
"New York",2019,"2019/09","Middle Atlantic","Northeast",277
"New York",2019,"2019/10","Middle Atlantic","Northeast",326
"New York",2019,"2019/11","Middle Atlantic","Northeast",297
"New York",2019,"2019/12","Middle Atlantic","Northeast",309
"North Carolina",2014,"2014/01","South Atlantic","South",104
"North Carolina",2014,"2014/02","South Atlantic","South",138
"North Carolina",2014,"2014/03","South Atlantic","South",115
"North Carolina",2014,"2014/04","South Atlantic","South",112
"North Carolina",2014,"2014/05","South Atlantic","South",110
"North Carolina",2014,"2014/06","South Atlantic","South",89
"North Carolina",2014,"2014/07","South Atlantic","South",117
"North Carolina",2014,"2014/08","South Atlantic","South",134
"North Carolina",2014,"2014/09","South Atlantic","South",104
"North Carolina",2014,"2014/10","South Atlantic","South",127
"North Carolina",2014,"2014/11","South Atlantic","South",103
"North Carolina",2014,"2014/12","South Atlantic","South",105
"North Carolina",2015,"2015/01","South Atlantic","South",118
"North Carolina",2015,"2015/02","South Atlantic","South",136
"North Carolina",2015,"2015/03","South Atlantic","South",121
"North Carolina",2015,"2015/04","South Atlantic","South",117
"North Carolina",2015,"2015/05","South Atlantic","South",143
"North Carolina",2015,"2015/06","South Atlantic","South",108
"North Carolina",2015,"2015/07","South Atlantic","South",136
"North Carolina",2015,"2015/08","South Atlantic","South",132
"North Carolina",2015,"2015/09","South Atlantic","South",136
"North Carolina",2015,"2015/10","South Atlantic","South",143
"North Carolina",2015,"2015/11","South Atlantic","South",141
"North Carolina",2015,"2015/12","South Atlantic","South",136
"North Carolina",2016,"2016/01","South Atlantic","South",169
"North Carolina",2016,"2016/02","South Atlantic","South",143
"North Carolina",2016,"2016/03","South Atlantic","South",179
"North Carolina",2016,"2016/04","South Atlantic","South",161
"North Carolina",2016,"2016/05","South Atlantic","South",186
"North Carolina",2016,"2016/06","South Atlantic","South",158
"North Carolina",2016,"2016/07","South Atlantic","South",160
"North Carolina",2016,"2016/08","South Atlantic","South",177
"North Carolina",2016,"2016/09","South Atlantic","South",143
"North Carolina",2016,"2016/10","South Atlantic","South",166
"North Carolina",2016,"2016/11","South Atlantic","South",146
"North Carolina",2016,"2016/12","South Atlantic","South",168
"North Carolina",2017,"2017/01","South Atlantic","South",215
"North Carolina",2017,"2017/02","South Atlantic","South",193
"North Carolina",2017,"2017/03","South Atlantic","South",210
"North Carolina",2017,"2017/04","South Atlantic","South",191
"North Carolina",2017,"2017/05","South Atlantic","South",202
"North Carolina",2017,"2017/06","South Atlantic","South",229
"North Carolina",2017,"2017/07","South Atlantic","South",195
"North Carolina",2017,"2017/08","South Atlantic","South",244
"North Carolina",2017,"2017/09","South Atlantic","South",191
"North Carolina",2017,"2017/10","South Atlantic","South",184
"North Carolina",2017,"2017/11","South Atlantic","South",160
"North Carolina",2017,"2017/12","South Atlantic","South",200
"North Carolina",2018,"2018/01","South Atlantic","South",197
"North Carolina",2018,"2018/02","South Atlantic","South",163
"North Carolina",2018,"2018/03","South Atlantic","South",174
"North Carolina",2018,"2018/04","South Atlantic","South",180
"North Carolina",2018,"2018/05","South Atlantic","South",208
"North Carolina",2018,"2018/06","South Atlantic","South",217
"North Carolina",2018,"2018/07","South Atlantic","South",183
"North Carolina",2018,"2018/08","South Atlantic","South",189
"North Carolina",2018,"2018/09","South Atlantic","South",207
"North Carolina",2018,"2018/10","South Atlantic","South",194
