location,end_date,reported_val,predicted_val,missingness,notes
Tennessee,2/1/2017,1652,1675,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,1/1/2017,1643,1665,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,12/1/2016,1643,1665,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,11/1/2016,1629,1660,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,10/1/2016,1589,1618,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,9/1/2016,1585,1621,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,8/1/2016,1579,1619,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,7/1/2016,1552,1594,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,6/1/2016,1515,1557,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,5/1/2016,1525,1569,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,4/1/2016,1510,1555,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,3/1/2016,1502,1548,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,2/1/2016,1515,1561,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,1/1/2016,1488,1535,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,12/1/2015,1455,1501,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,11/1/2015,1430,1468,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,10/1/2015,1440,1476,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,9/1/2015,1412,1443,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,8/1/2015,1388,1416,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,7/1/2015,1375,1401,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,6/1/2015,1349,1372,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,5/1/2015,1331,1355,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,4/1/2015,1302,1325,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,3/1/2015,1311,1334,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,2/1/2015,1278,1300,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,1/1/2015,1296,1316,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,5/1/2020,3472,3551,0.2,* Underreported due to incomplete data.
Texas,4/1/2020,3376,3444,0.2,* Underreported due to incomplete data.
Texas,3/1/2020,3285,3348,0.2,* Underreported due to incomplete data.
Texas,2/1/2020,3253,3305,0.2,* Underreported due to incomplete data.
Texas,1/1/2020,3185,3223,0.2,* Underreported due to incomplete data.
Texas,12/1/2019,3123,3167,0.2,* Underreported due to incomplete data.
Texas,11/1/2019,3050,3103,0.2,* Underreported due to incomplete data.
Texas,10/1/2019,3005,3069,0.2,* Underreported due to incomplete data.
Texas,9/1/2019,2956,3018,0.2,* Underreported due to incomplete data.
Texas,8/1/2019,2978,3043,0.2,* Underreported due to incomplete data.
Texas,7/1/2019,2957,3020,0.2,* Underreported due to incomplete data.
Texas,6/1/2019,2952,3011,0.2,* Underreported due to incomplete data.
Texas,5/1/2019,2979,3045,0.2,* Underreported due to incomplete data.
Texas,4/1/2019,2961,3024,0.2,* Underreported due to incomplete data.
Texas,3/1/2019,2954,3022,0.2,* Underreported due to incomplete data.
Texas,2/1/2019,2912,2970,0.2,* Underreported due to incomplete data.
Texas,1/1/2019,2968,3015,0.2,* Underreported due to incomplete data.
Texas,12/1/2018,2971,3033,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,11/1/2018,3011,3067,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,10/1/2018,3036,3084,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,9/1/2018,3035,3080,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,8/1/2018,3027,3068,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,7/1/2018,2975,3012,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,6/1/2018,2997,3033,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,5/1/2018,2960,2990,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,4/1/2018,2989,3015,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,3/1/2018,2977,2999,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,2/1/2018,2987,3005,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,1/1/2018,2969,2983,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,12/1/2017,2950,2962,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,11/1/2017,2928,2947,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,10/1/2017,2879,2902,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,9/1/2017,2868,2893,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,8/1/2017,2855,2883,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,7/1/2017,2878,2910,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,6/1/2017,2840,2872,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,5/1/2017,2830,2866,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,4/1/2017,2797,2835,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,3/1/2017,2814,2855,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,2/1/2017,2813,2854,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,1/1/2017,2810,2855,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,12/1/2016,2812,2859,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,11/1/2016,2773,2819,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,10/1/2016,2749,2796,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,9/1/2016,2762,2809,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,8/1/2016,2741,2788,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,7/1/2016,2731,2776,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,6/1/2016,2724,2772,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,5/1/2016,2697,2743,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,4/1/2016,2685,2730,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,3/1/2016,2645,2686,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,2/1/2016,2645,2687,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,1/1/2016,2593,2634,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,12/1/2015,2579,2623,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,11/1/2015,2591,2633,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,10/1/2015,2625,2669,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,9/1/2015,2615,2660,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,8/1/2015,2590,2633,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,7/1/2015,2564,2607,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,6/1/2015,2517,2558,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,5/1/2015,2539,2582,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,4/1/2015,2533,2577,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,3/1/2015,2544,2589,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,2/1/2015,2520,2565,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Texas,1/1/2015,2577,2623,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Utah,5/1/2020,572,579,0.1,* Underreported due to incomplete data.
Utah,4/1/2020,563,569,0.1,* Underreported due to incomplete data.
Utah,3/1/2020,551,557,0.1,* Underreported due to incomplete data.
Utah,2/1/2020,561,565,0.1,* Underreported due to incomplete data.
Utah,1/1/2020,568,570,0.1,* Underreported due to incomplete data.
Utah,12/1/2019,576,579,0.1,* Underreported due to incomplete data.
Utah,11/1/2019,573,577,0.1,* Underreported due to incomplete data.
Utah,10/1/2019,561,565,0.1,* Underreported due to incomplete data.
Utah,9/1/2019,548,553,0.1,* Underreported due to incomplete data.
Utah,8/1/2019,545,551,0.1,* Underreported due to incomplete data.
Utah,7/1/2019,564,569,0.1,* Underreported due to incomplete data.
Utah,6/1/2019,570,576,0.1,* Underreported due to incomplete data.
Utah,5/1/2019,577,585,0.1,* Underreported due to incomplete data.
Utah,4/1/2019,602,611,0.1,* Underreported due to incomplete data.
Utah,3/1/2019,616,625,0.1,* Underreported due to incomplete data.
Utah,2/1/2019,624,632,0.1,* Underreported due to incomplete data.
Utah,1/1/2019,634,640,0.1,* Underreported due to incomplete data.
Utah,12/1/2018,630,640,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
